,vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
1348,65af8561-ac36-483d-9d52-2535f7eeba8b,2023-07-14 19:56:36,41.37802198582661,84.60399431339944,983.9995807345116,,2916.0,99.42058588124128,0.596417142509658,io,high,completed
1349,b4d82dbb-d353-4d59-b3ff-634d1e655a85,2023-03-08 02:45:57,68.6380230000473,,,217.929878122223,7036.0,,0.960159724452732,io,low,waiting
1350,acd12ee4-94d3-4b1c-ae46-642e4daaceb6,2023-05-27 17:08:56,,,583.6640224528307,485.79498214544736,2244.0,1.4689459500868307,0.4393986368681953,io,low,completed
1351,ad55919f-6e17-4a5f-be8a-fa618320aa9e,2023-06-03 18:59:41,30.329192141966608,45.661022559265206,38.791680516212736,,3879.0,87.0964174262331,0.8198943492503068,compute,low,running
1352,,2023-02-13 00:13:03,35.58891546408681,97.10143379511514,487.0612078286592,303.15276583210795,1815.0,68.43792340001586,0.1487927447342072,network,medium,waiting
1353,,2023-01-17 11:29:05,,49.93661571803495,212.79692020342367,185.0968784005497,7999.0,75.94737104632146,0.3486804062866324,io,medium,running
1354,c196377b-314d-4cac-9534-9c43e120a708,2023-03-01 22:10:46,57.75900900433487,,,452.8563608184286,6788.0,,0.343746720768714,io,high,running
1355,d6cd776a-e410-487a-96fb-821e7f6cb7a7,2023-04-28 03:30:52,,54.586557428828456,493.5256379978892,489.3895305056789,6721.0,63.83618922473605,0.5771015585213565,compute,low,
1356,,2023-05-09 09:40:50,7.824609969046881,84.41587688692974,742.3642584515937,53.24349222473978,2800.0,0.2546535748222722,0.8726968543687929,compute,high,running
1357,c1804db9-7804-4e9e-bd64-9040a5efac3c,2023-02-15 22:34:03,37.12869442824993,36.001214578097674,263.63864745426457,261.3858395371978,8209.0,81.12690253022983,0.9769040491645034,network,,running
1358,eec92e08-f4ed-43b5-a0dd-d7ef1a91d554,2023-01-17 18:58:25,76.65910506061583,,2.1117774892800423,304.1494889962266,2280.0,37.42891928689156,0.6673294097004622,,medium,running
1359,c7cb1d44-3c58-4063-a1f3-364e0381ee51,2023-05-14 06:37:00,68.86834264786805,13.723446106094396,692.716543695977,493.1640506853443,,58.739013323516886,0.2363033722439861,io,medium,completed
1360,cf68bfd1-3dd0-4b04-89b4-9304a051fc63,2023-06-07 15:30:57,,80.65103574150227,,174.3991108866732,5219.0,1.5290235839998,0.7541545436580193,network,high,waiting
1361,c585e2f0-2a7d-4f2d-9b26-1f863e5c3658,2023-02-05 19:14:20,76.7210066054097,77.810591833686,,,1869.0,61.07774640026439,0.9000014015274349,network,high,running
1362,6785874a-2a08-48d9-8fff-19bae747ad91,2023-02-20 22:10:12,28.715271288632938,35.91354806232165,139.5878446151422,142.66908974189428,4723.0,,0.3917089924607557,network,low,running
1363,a89d79a3-08f0-4651-8d7a-1c3a67e3f731,2023-04-18 18:38:22,,,519.5316315404916,122.70406421606116,3568.0,96.558980192389,0.4836103025152785,compute,low,running
1364,cb0e0744-3c8b-4b17-b877-3d33a8334556,2023-01-30 01:51:37,54.33526403167696,44.737999171276485,208.06787159986,242.28354009824176,1386.0,60.60389652522348,0.8497262122826634,compute,medium,waiting
1365,,2023-02-07 04:34:46,,59.268489515639686,572.8457453653627,116.9691192506796,3948.0,,0.3095709224076449,network,,completed
1366,2bf71765-6e7d-4f4c-a96b-c5cfe7c6d635,2023-05-14 19:28:59,95.68705691056464,95.82785965926932,492.8288807918101,99.25326101056426,4325.0,60.23904687278564,0.0021942037614967,compute,medium,waiting
1367,,2023-04-13 21:33:04,27.79899447954659,45.96378254759623,514.2502935895641,,9999.0,35.36029233773541,0.1561689744950655,compute,medium,completed
1368,ddcb94b2-712e-4a36-ad96-24454a783858,,79.32816727570481,5.3473687380272805,624.8293569320994,359.98985048717753,3340.0,24.56070833608708,0.8927061348406049,network,low,completed
1369,d34856ac-6beb-4876-82cf-4197e57d2981,2023-05-25 07:31:22,65.99705485232624,40.08871933815109,,130.21769484111846,6222.0,73.81056337388337,0.320625551760217,io,high,running
1370,25bc66b0-9409-4e0d-a1ce-91e00a352474,2023-03-05 07:34:54,58.02378708634601,94.21578403649316,227.7071741511979,116.50215956786748,1810.0,89.93502412446855,,,medium,waiting
1371,b141ea0a-7d04-4892-afe6-97a31357a20b,2023-01-03 00:08:40,77.48797793474019,,783.3171824487648,115.06571769404243,1615.0,69.31374653866614,0.4143787896188421,compute,medium,
1372,2f451b4a-1d3c-4d62-be19-3282b7ebc894,2023-03-18 07:27:19,94.40324664280992,83.42123259474039,136.84145178747752,346.254769872303,2215.0,,0.43794087940917,compute,,completed
1373,8e85615b-f80f-4c10-9252-cab913b6cda2,2023-06-13 19:34:50,3.669141786941299,78.61202094040114,480.2724251269953,405.3095945097551,1310.0,41.29181555159763,0.1353459709232212,,medium,completed
1374,,2023-02-21 18:57:13,,43.8524739946968,42.070216099931,143.39946286397648,9252.0,94.81759646492448,0.0536947066514271,network,medium,waiting
1375,8871f563-a3f6-4866-ba62-f5435f33714b,2023-03-31 16:59:31,75.62872315011158,91.87871198071709,892.0040999557895,138.57302396676434,8295.0,75.30118427844612,0.1636754545824125,compute,,completed
1376,7efe040a-a9c8-48a8-8fde-6a6b5ad48edb,2023-04-22 18:19:19,8.379135291008454,,366.2303099747904,140.72609254259638,9067.0,52.87933609904329,0.2771534254631996,network,low,waiting
1377,8ef1526f-5002-475d-9300-f823892616aa,2023-05-24 04:56:54,51.61237007410931,64.07802641399147,354.43065028353584,294.162620023648,5710.0,78.50539824433716,0.7741993376426676,,,completed
1378,,2023-03-30 02:38:37,21.986077664160696,21.8311383529051,766.2856094477331,,9056.0,2.983269603856542,0.8202440622952305,io,low,waiting
1379,630001a5-2781-47b4-8f1c-726864673bc3,2023-05-12 01:11:23,27.42957038427515,38.50021203762336,707.607689703721,66.60641177461763,4180.0,7.033760879212636,0.5327364673414008,network,high,completed
1380,ff0d5355-e0ed-41e1-b4ff-3ff194b8bd87,2023-03-05 15:58:14,70.18404829444162,45.75900724470966,11.731252790071478,192.9272471866949,812.0,18.5209269763855,,,medium,running
1381,20f7f988-60a6-4e69-9a99-f834346a0347,2023-06-24 16:51:16,3.019277326871161,91.379387848962,,79.85206556362485,6471.0,27.823385675195144,0.9606728244266256,io,high,waiting
1382,,2023-04-07 05:47:27,87.33194279019037,11.051784045143496,476.1611659328441,275.4382980465747,9349.0,5.731932830012465,0.4058754871966069,network,high,completed
1383,a17d2c28-1aae-4bbf-8029-302ee08ea888,2023-01-13 23:34:19,44.447895535227,4.438362434994037,,195.0238149959246,,32.42431393395259,0.3008894801196419,network,low,completed
1384,c1e25c47-6885-4f73-90c1-ccc563cc8d70,2023-02-26 00:38:07,50.23932939071011,15.651488460621078,439.0891051137207,147.71049527220364,8195.0,49.06922881648255,0.9657312331275824,compute,high,running
1385,038d7634-f07e-45d0-9eef-7f4e3a9cec17,2023-06-23 06:23:07,54.00479636936919,2.1996321973451582,961.532225402013,126.487584635116,9485.0,56.98326130121669,0.112617156649647,io,medium,running
1386,1e4d3280-c14d-444c-b76e-734ba75b255d,2023-01-18 22:19:30,64.5544294579494,76.96421701710399,981.7943692928698,211.05383505960967,3584.0,87.1809343931231,0.0271230026581132,io,medium,completed
1387,e2cdea8d-bcd4-4eab-b051-6a288b6d93f5,,34.48565866227481,5.420877160577586,158.19089836506083,460.25445717650587,7484.0,12.02274017581484,0.3211007046244555,compute,high,completed
1388,18ddf57b-cb3d-472e-b626-2f1368bc0806,2023-01-27 09:53:31,10.110749056349134,35.294978435293935,952.076803225348,289.29917892614435,3240.0,75.6880325313755,0.0645625736059735,network,low,completed
1389,d0c7af04-f977-4e1a-9403-3d52970d0b76,2023-06-21 01:15:00,31.837893666617656,19.726340937092445,957.4591628264138,440.2029304960521,8048.0,58.99142109591605,0.0320119233844629,io,medium,running
1390,ee4428ae-13bc-445a-8a15-f88b393d6572,2023-01-28 00:38:57,16.81421180228203,71.9641468101499,387.66414437909526,99.21664647873118,,,0.7818630919787466,network,high,running
1391,a2766635-05b0-4818-9194-aa1b42665df8,2023-03-29 09:28:32,55.61331794504739,,566.400406090632,357.05219857997747,4504.0,28.136983082724832,0.4129103349453032,network,high,waiting
1392,258c58d6-93ce-4246-a57c-d3815b6a4e8d,2023-01-07 08:13:52,31.80286309603865,25.26044994543113,,35.838497059115795,4529.0,22.085933488219776,0.7915069188484855,io,medium,waiting
1393,5081aeb1-3953-45bc-a4c2-dfbeab040e12,2023-07-11 17:11:29,95.80671779934347,42.14365755547775,922.2058292950728,173.98416674274324,6838.0,69.48052105214092,0.8952586445999402,network,medium,running
1394,a1b52087-da1f-4eac-98a5-3eebad703274,2023-04-04 23:16:51,,86.16259148789543,67.35858774558257,175.10693876588718,4338.0,67.96131953480668,0.5093710049419482,io,low,running
1395,4d954aef-6dce-4250-b3a5-7d55dff6d7bf,2023-04-10 23:56:06,,25.72145847702337,495.5831145021243,90.7635853998961,4895.0,25.19749741517964,0.9595069136184275,io,,completed
1396,40c7caac-8687-45f8-939e-8550c360e7d8,2023-02-22 02:28:35,61.7497267667286,4.298192753827157,935.8989277027158,210.62556985832515,8079.0,98.04518521294284,0.7186698930515377,io,low,completed
1397,661cde6d-236a-492c-a3b7-b6810f567c9b,2023-02-04 00:08:55,98.5378564567106,25.08671038163736,,178.36221328689572,5019.0,53.07363983861824,0.002080800944058,compute,medium,
1398,1b45c91c-0a01-4710-8a81-7efb63bb05de,2023-01-02 15:32:16,88.7283151235186,66.17988711780605,185.09388390179117,312.2946379098861,8640.0,2.667564571847847,0.6807527982843189,io,medium,completed
1399,0f2167d5-3785-436a-8515-4aa87cabfd14,2023-05-03 04:31:51,76.50699491581399,81.32585653089845,446.2395560327936,316.3924353661412,3093.0,53.099064492293934,0.7094672031506545,compute,low,running
1400,a02e294a-3b03-4605-b8a0-51f12dfe40db,,31.35906117427012,78.29824126816487,752.0266313985712,276.4068515014936,8364.0,19.620150967607408,0.8371125080877398,io,low,running
1401,96d0ded6-759d-4df0-9fdc-22ed3a019f9b,2023-02-20 17:42:58,36.55390281180764,42.91248551189678,191.07868008392416,8.819830555938324,2630.0,40.17313921214634,,io,medium,running
1402,b3aac848-e33d-4134-8da9-a0d2ac4fd727,2023-06-22 08:22:59,20.126676576086545,80.21021546791063,909.7539950854056,230.5992475783983,3204.0,94.048154978918,0.8900536884570724,compute,low,completed
1403,cb1cad31-7f60-4198-b52b-504ac536305b,2023-06-14 00:52:27,48.71481269173746,25.028297190570655,372.2060972227801,99.92358998277513,8175.0,72.39751991132025,,compute,low,running
1404,1b8cf534-8733-44ee-ad5b-0c8cd0ad918c,2023-04-11 19:35:06,99.03685221395796,,121.73492868215496,176.29667881431993,330.0,4.979227049218482,0.3945840485052937,io,high,completed
1405,4ddb9473-4da1-48ff-bdf2-fa3abebdb7a7,2023-02-03 11:48:29,91.21509530115888,21.03466149901848,798.8492865702025,423.8311775571952,1371.0,84.59893587841655,0.2972747547429125,io,low,running
1406,e8c308f5-52b5-4624-8930-3c6155025715,2023-05-28 03:59:36,11.834943401946909,82.81797556834066,973.2140809606304,200.18920516471127,,5.06813442404197,,io,high,completed
1407,650bff1d-4584-4359-a255-12fce7bed480,2023-02-07 22:09:40,2.519028929050615,,256.3651409110594,403.187316731425,7060.0,8.02691043677365,0.9296249538398182,network,,waiting
1408,48cc4c66-67a1-40fd-a9d7-092215fc43b6,,89.86376684082661,34.705549838758664,274.1365930903655,79.87613227734091,2305.0,33.956521762737914,0.2093528157673939,io,,completed
1409,43af7327-eb76-45cb-bb78-112688800540,2023-03-20 16:56:21,53.71701279487075,,606.7830327838383,377.5382220405374,7971.0,25.638910619534204,0.146320008480419,compute,medium,waiting
1410,d981b970-58f3-44ed-aa9a-c57b0c0eb193,2023-02-14 09:39:40,20.018988820845617,11.179068882554288,794.4545891814628,64.39439437226719,8251.0,83.3566578968993,0.4829064640673718,,medium,running
1411,ae1173c7-f88f-425b-affd-4f452d60d546,2023-07-11 03:19:41,67.36532695846353,80.2159473978183,720.9017930701946,,,68.99718674717316,,,medium,waiting
1412,3d5eef3e-92c6-445d-b5a8-15e4ff5bd13a,2023-02-25 20:53:27,,27.815198197116853,303.12949209143136,341.28349424774234,7380.0,28.557217636665374,0.9088775401156,compute,medium,completed
1413,9632b91f-99b7-4f8a-81a0-c59a8a709d76,2023-02-25 13:51:40,12.208560683646718,29.003705205255223,564.8042883500692,166.20460962866213,8786.0,20.496300669011426,0.7348366865410879,network,high,running
1414,b7bbb591-064f-4482-9e68-614f406c2f93,2023-05-31 01:32:29,25.96002334976195,68.6936954887043,391.0675560131001,307.75058847240894,8872.0,34.498983097996415,0.1444750765109501,compute,,completed
1415,ade77dfc-9608-48b4-b919-150f96cda965,,6.007796431325795,69.6522075160006,576.6057909290956,55.59541554847763,5046.0,40.59321620185552,0.1943747475780312,compute,medium,completed
1416,af1f332b-a5ad-45a3-82a2-c2339828961a,2023-06-25 11:30:54,20.9860473870142,13.759477544564149,866.3290475791202,224.5188294483104,8870.0,71.52780187980444,0.6899422781857013,compute,medium,running
1417,f34e89a2-87dd-4c1c-98b6-204606eb6a4b,2023-06-30 15:39:04,13.230567485306288,51.05321832594014,178.25800459134612,446.6244903849116,27.0,11.370836748124235,0.6603428303029867,network,high,completed
1418,32053d19-d0ff-4ec9-9d23-8cb58945b601,,19.32362924745561,52.09804795662648,127.39431018190118,429.3863186530178,1050.0,31.045637307196174,0.1657891908877478,io,high,completed
1419,285d3fc3-2c88-444e-976e-37b241ecdfe1,2023-04-18 07:52:51,68.5467145913117,37.04580607735038,,316.7620024429555,2994.0,29.95540288027091,0.5448603307287435,io,medium,running
1420,e96f66d4-5a04-4b04-9f85-a10af7615b6b,2023-01-24 11:19:26,,17.645546080614917,818.9449076983631,233.122233979064,,61.1693973246468,0.291585609016024,network,medium,completed
1421,282f5cdf-c1e5-4a64-97ec-c41779485f77,2023-05-11 19:08:09,10.185461524821648,22.802681403556434,580.673158070744,361.9561887114919,1179.0,6.818428225288187,0.6752313528478489,compute,high,
1422,25f74649-5f94-4488-a889-cf3183d80b4f,2023-06-08 21:22:35,13.417363807828764,50.47218101775236,337.7915841743825,62.082281847508526,494.0,51.965993847947736,,io,medium,completed
1423,68a72939-4c2c-46f2-a4d4-2cc77486307c,2023-07-16 12:57:27,31.654112095813403,22.15215686544221,,309.33488065249725,4992.0,,0.8366176416908203,network,high,completed
1424,313bfe1e-a156-4a2a-90bf-66005f8fbe40,2023-04-24 11:24:21,29.87503108519409,46.23742963394234,567.6129523720574,190.4028413168105,4444.0,37.42456261772222,0.5467700936038287,compute,low,running
1425,9df1ae05-bed0-4608-b9b9-34139a850c78,2023-05-19 08:55:59,25.50637853166394,30.72311157515629,762.1352626317575,371.3582200583309,3172.0,85.02482431832694,0.0091082405381631,io,low,running
1426,b006ac86-3073-4727-8102-667bcdb6f97c,2023-05-06 00:14:00,75.05366534324163,40.38397173041353,,162.77695938505803,5299.0,81.0581960999646,0.4980935592733825,network,low,completed
1427,f4b598f6-21fd-4926-afaa-fdc30ba67e3e,2023-03-04 11:46:42,99.80227877581008,33.79396664388354,693.727804494098,104.77454686618648,8863.0,95.78222238168776,,network,low,running
1428,2012b138-2ec6-4ea1-9eca-75de07a793f6,2023-06-25 15:44:38,53.39779236287959,20.75480508362778,968.6310151770322,12.61759186973821,1240.0,56.1352570440973,0.4210508001180799,compute,high,completed
1429,5571437d-345d-4856-b900-5cae3ffb3cd7,2023-05-22 08:08:17,94.4202717913942,2.632143459328684,365.1874978710625,487.5481501468735,9574.0,66.30863856291798,0.8822103352504483,network,low,completed
1430,0be5f4f1-5dab-41d6-bfbe-a562979963da,2023-02-16 22:55:03,,95.7657570766474,116.21138969140488,122.34127606038751,4002.0,6.130127986900535,0.2303224341844388,network,high,completed
1431,51f7f28e-ad4c-4048-b8a0-0dfe0e72c89e,2023-01-12 12:09:06,10.668244680271345,70.94874019594508,408.7280295693975,74.0942107366459,7564.0,27.155131921552744,0.5030616266042888,compute,high,
1432,8f86e475-9ee6-4fb6-86d8-c672ddc16940,2023-07-06 07:55:47,40.87738294698373,,788.2341127877191,84.78621655886181,8755.0,60.99544153181529,0.1117470417111397,,high,waiting
1433,c16c153d-3a33-43b5-aaad-56d0b036d57d,2023-05-29 20:47:28,29.61277734146933,14.94263293620268,110.64792734547524,,,81.069177204683,,network,high,completed
1434,bc42e98e-e3eb-418e-bd1e-3a4ebb77daca,2023-04-12 12:56:35,49.34069622891781,63.89879966926332,651.4212514567417,19.18510731142897,4729.0,34.82847894822352,0.8157680462825677,compute,,running
1435,33f6b6a3-babf-4869-9b68-ed76efb2f6ea,2023-05-18 13:53:03,,87.0943021140135,62.46098728819005,477.3813126284105,5167.0,69.99994403930557,0.9274367071522448,network,low,running
1436,980a933a-d7bb-4b44-ac5c-2ede9b713c72,2023-06-23 20:55:17,46.10502191524082,40.608273815067584,,98.57723817720888,405.0,54.89411433354462,0.3841376435123057,compute,low,
1437,ad003eef-1bde-4af9-98c3-e12be9982ce0,2023-03-06 08:25:46,93.51605120778255,44.56417632584903,96.18225882138088,418.8835591076142,6729.0,99.95498170713508,0.3978361303739417,network,medium,
1438,3cc35d95-be75-4e17-9d4f-c403d379398e,2023-01-14 03:28:10,88.47648222993799,18.24613089816158,494.13030586985406,47.27798253182725,1586.0,5.905224184699664,0.3087544315057768,,low,
1439,,2023-06-11 11:05:20,70.19775951661971,21.995874642748227,793.2269117931658,158.38287588337025,9773.0,78.46299047461788,0.3631954238953402,network,high,running
1440,9d2bfcf3-f764-451d-bbf0-0587b29336a9,2023-07-07 13:09:26,48.96849123645492,85.62535370807393,828.0651798900159,,5137.0,35.24548307741803,0.5664762655869193,io,medium,waiting
1441,7749f8e4-0652-4557-a38c-738c80ad7dbc,2023-06-02 00:10:53,13.168728181445688,63.48948359705664,,171.01152429738937,3645.0,91.26071783815914,0.8883865706030726,compute,medium,waiting
1442,b7dbbfde-62a7-4b8f-a52c-70ba4636ff73,,39.70136667776334,40.512335007775405,170.97038123670117,266.9195399998226,9221.0,62.27683369287287,0.2425890603194063,io,high,running
1443,4081a9b8-7564-4f5d-a792-070c4b3225bb,2023-06-24 01:15:09,70.44015394011737,43.437094708504176,891.7630635181403,,5054.0,2.709729389382487,0.8888627738352134,io,medium,waiting
1444,327dacfa-aca3-4e11-bad8-5f81bf51468c,2023-07-03 02:33:15,28.48855205537312,3.0795585716171137,685.1301523910748,130.64098968443938,7386.0,14.884637739417103,0.5075046231876312,io,high,running
1445,f615b797-1a3b-4039-8e7a-e772a81f11c9,2023-04-11 22:12:39,10.398807754342045,,456.7097509674676,128.60941205844418,,54.36816478047518,0.5447028706158834,network,low,running
1446,9ea37342-6047-45de-ad79-437341d82adf,2023-02-09 07:11:57,90.7898457510628,17.692081392500235,26.519668097739316,,7022.0,34.67906556318153,0.4643887322599573,compute,low,completed
1447,cede9b97-ee5c-4f7f-a0bd-9f3b88741bea,2023-07-15 21:31:35,70.90508098155446,88.86896853661764,41.86520218535495,347.9637036519182,2193.0,75.83531299077565,0.6734671430502939,compute,low,completed
1448,110010d5-a9f0-4106-9be5-7e02640eab6a,2023-04-22 22:00:39,61.52764266350972,1.8359588990074167,,469.4453091492954,9714.0,,0.5398974212934639,compute,medium,waiting
1449,af81774a-5ea4-4a5c-b522-ca8705a9075b,2023-01-31 06:24:19,79.24989056089166,99.49403878481364,900.4085977522699,359.9157179195876,5674.0,93.49352902577652,0.3360706858203554,io,,
1450,44b97369-b361-44b9-a793-6274eac3d41d,2023-01-27 16:47:13,83.56460375834757,30.862632354474528,455.2689977002698,105.69663038681249,4608.0,6.810113541672369,0.5374960783179761,io,high,waiting
1451,6cc58b73-48f7-46f7-9d77-e17c5eee19c2,2023-06-05 00:09:04,48.345899817102335,98.85455009944587,283.9453895776264,170.56975395760975,1947.0,30.827392668592047,0.959994740345934,compute,low,running
1452,,2023-01-05 08:55:14,88.118825140944,92.10545353871608,933.1594160100052,494.8348745887027,594.0,66.60624751044524,0.6370904753477002,compute,high,running
1453,1c1cf161-519a-4eb4-81f9-11e9e893a277,2023-03-17 12:29:01,91.64190107011056,86.76347747465586,692.3383771761555,190.175523636916,7878.0,,0.1189394635048312,io,,running
1454,870690ab-d111-45cc-8318-bf81466fae42,2023-05-23 05:05:21,27.15510954247814,27.02143518983289,747.9920605585776,205.83305919650897,3868.0,,0.7439991636814483,network,low,running
1455,1fdbc4b1-60c3-4165-8878-7ee37dd0e177,2023-04-06 17:09:03,60.75453597907943,52.34260212963634,631.2490768828641,198.30365985210085,1649.0,80.68694908768278,0.8936009842800283,compute,medium,waiting
1456,defeaf86-2c38-4d0a-aab8-b60c5d7f6a42,2023-03-27 02:14:02,52.658402882046914,71.15999939788121,967.7870523171194,436.054710690349,4249.0,19.789919291849834,0.9547410754957174,network,medium,waiting
1457,f30f3695-7898-4671-bbdc-4ba395760695,2023-01-25 02:58:39,53.794577915190246,69.12979484714579,50.291496774543695,421.0552539629937,6599.0,82.9532943646642,0.3725285671848264,io,low,waiting
1458,c5af9576-691f-4631-9e8c-4ffc0b7bb17d,2023-06-26 11:36:49,93.7663093964562,,94.34392879756749,483.22908474509495,,83.77717609852215,0.9409433110623808,io,high,running
1459,a2125f2d-6fb0-4fca-a2bc-a164d0be689c,2023-03-20 03:51:03,30.5188702693029,,929.1288646946244,263.1947540618024,3916.0,,0.9725995838900394,network,high,waiting
1460,,,98.34339782345762,0.0894990707886456,351.517124578304,460.8808118469881,5089.0,26.55712062972292,0.9083501935190396,io,low,running
1461,51927b36-1b17-4c2f-8eb7-0d37b6f85567,2023-03-03 13:06:11,90.2131214804232,73.3876250614736,903.3375661836484,320.8676308506508,1145.0,42.07103469930056,0.9696683945242016,compute,medium,completed
1462,6101bfbc-2f43-45d7-9200-e11a0ec0d9f8,2023-07-18 14:29:18,45.87228886135026,40.71338906293074,477.22006455330165,261.1169863978434,5131.0,,0.1649373277401895,network,medium,waiting
1463,0d07b6e6-65a0-4ee1-b886-ff1b0391bdc8,2023-02-08 15:03:20,81.74532636181662,2.8171240721982627,799.455957242705,6.812070017357785,2517.0,21.49265900757828,0.4162368596479026,network,low,waiting
1464,38b539f1-a971-4357-9ae5-ab5f08dfb908,2023-05-20 07:34:59,76.90469943201406,24.0446760182802,756.6846217575874,410.2741469191013,,70.87396362996205,0.7215188645049104,network,medium,running
1465,,2023-04-28 08:10:26,67.78949696185212,48.210315236797605,460.6060888237549,304.92282086509414,7011.0,54.05822022637313,0.5444550370221082,network,low,running
1466,cfd6956e-534e-4f0c-84f8-2875a1698306,2023-02-02 01:15:07,31.98338893831543,36.505407567772885,363.0881106584154,45.16063403265191,6629.0,43.565557360851216,0.6036557856655024,io,high,running
1467,a3a2c892-e3d5-4c02-9c5e-fa73c68a0b9f,2023-05-16 06:01:02,19.645099182095397,0.208312372734154,841.5307662803265,151.15192870403448,3380.0,15.933224104269229,0.1315368745848234,compute,medium,running
1468,b4e70f71-4bcf-47d4-9483-626e338359a5,,67.15276967657582,53.36849812566097,878.3526173914695,288.5268404409267,3291.0,19.75004497254823,0.2392107041374522,,high,completed
1469,27aa9de1-3754-475d-b8ba-c76e9e8f713c,2023-05-25 23:18:36,84.29732964010842,18.04865732391655,565.0041971282561,361.2300792526731,7311.0,74.52513643970715,0.4708718905746071,io,,running
1470,d99687d2-015f-42a7-a970-91bef7b07287,2023-03-19 09:24:18,1.6252788677369678,42.61409110906433,222.2061983984701,118.67836942195532,,24.84432643323302,0.4384740837121045,network,medium,waiting
1471,50001226-e3f9-444a-b1be-086391f60f06,2023-05-28 16:13:18,64.2803375308512,84.69698358350844,307.3280230213735,,3365.0,37.74815575243559,0.3102914032232788,network,,
1472,0e116698-0e7a-4046-862c-f1e8ac81e642,2023-05-18 06:30:34,44.28730246222125,15.93227996861425,70.05506197799139,212.4710829200525,5544.0,36.21878070236153,0.1215629151214742,network,low,running
1473,678acae7-1d03-4124-8e48-0c354b89fefa,,89.80877551269836,78.74260393289246,896.7592303314526,486.2823318965782,1670.0,66.61431337739245,0.9867301381521126,compute,,waiting
1474,33e9f2a9-c757-42a4-8ce3-0f3389fdac21,,32.14729308542053,14.930970682249134,467.9560457780461,417.0449161957481,3547.0,6.306115317520733,0.0427406719899682,io,,waiting
1475,a6109486-0ced-48e3-a81f-2beca4d7c462,,,22.28058581613387,,267.95457887132653,3864.0,12.156485486057322,0.2232484964066643,network,high,
1476,c77e41ee-ea13-4f2b-9742-7933114083cd,2023-07-16 05:42:29,,10.283725062898451,488.23970822867,337.08742011632427,7453.0,38.52190002487544,0.2065752329045387,compute,high,running
1477,8bc2209b-add5-48d5-b789-e48ec7fc310b,2023-05-17 05:17:39,14.043952137105297,14.538005806545817,528.8391560428289,416.58113026217615,3582.0,16.01428502616551,0.3100320602774284,io,high,
1478,f6b29939-6cd6-4ca1-a330-7aa213a4c1d2,2023-02-05 18:18:35,71.28923026989064,31.954245222279237,326.8558251680026,447.7263420768646,,69.50772714691101,0.4633506769882856,compute,medium,waiting
1479,d8c75fa2-1371-4fb0-a9d4-1a3895c8e5cc,2023-03-21 09:53:17,83.04763451209595,93.065853407876,878.837783070519,213.84188241815804,6763.0,,,io,high,completed
1480,a329b2c9-976a-4566-880e-3f94bb91a2b0,,5.790927689626024,19.93675869910475,687.0437239446253,448.6769423046591,9160.0,14.17572872011732,0.5816923151637813,network,high,waiting
1481,90bcbf44-92bc-45b8-bf9b-01da51cefdea,2023-05-08 08:59:21,29.138882053690278,19.411629289416908,,,5730.0,94.74347386239928,0.3005569639202621,network,high,running
1482,ae43eb24-f323-462f-8e45-540c4e075e06,2023-05-26 08:56:54,3.804468153505791,47.22063712072872,897.783029119772,299.2475064197881,6925.0,97.09232340253465,0.7473731137887387,io,high,completed
1483,,2023-07-10 18:42:35,95.65441046882424,30.71152505180371,,102.15105960810416,7288.0,77.48120647489759,0.7328934076668904,compute,medium,waiting
1484,ee43c8e1-0b2d-4473-9417-4f5fae0961dc,,66.71688207038235,33.58122924319558,689.2670138672943,19.273570081738967,7811.0,70.89951369207282,0.3255407101013666,io,medium,waiting
1485,245b90d9-e657-45cf-9c86-091b371f1243,2023-06-07 00:13:20,96.42004194547816,31.772774211542764,685.3844951873901,94.45734995465426,3938.0,47.38304203288175,0.6427153774538904,network,high,waiting
1486,5d57ec70-a6ee-4866-9505-858f32bca9bc,2023-07-07 03:11:31,53.14942783313078,41.21804773596125,652.7831667086494,452.0720420038883,2348.0,96.70115573948638,0.8887766058668847,io,high,completed
1487,349ae3eb-d802-482b-bfc7-cf4b4293b532,2023-06-26 14:45:36,80.20685238956139,,827.4347049255056,,9370.0,79.82843856531188,0.8352312142921353,network,low,completed
1488,0b38f75e-0af6-4de9-9c3f-8b49319cd796,2023-04-30 23:59:41,37.441398387974,78.53835106065841,583.1287118266216,322.82004503895433,4878.0,18.94797014632823,0.7072234046593977,compute,low,waiting
1489,abd5f99c-4762-4ab0-a60e-a76625070a62,2023-06-13 20:19:41,35.38190325726409,8.97038403682493,474.8765463249209,84.71610110785366,9443.0,63.01726336934311,0.4691955184157262,io,high,running
1490,71048fd6-9385-4f0f-8afb-92959199a4a8,,37.82678171051327,,351.8161518012668,424.568602627162,3429.0,88.28677506822503,0.5667884476149548,network,medium,running
1491,,2023-02-26 23:39:34,65.78621337264282,70.56861375522622,318.69025235440364,450.5975441555135,8459.0,43.74832252494816,0.7025570332534914,network,,completed
1492,7572081c-748a-4953-9339-c9ac0a96e754,2023-02-22 10:19:17,35.94531510216522,,525.8004854541211,175.61195039208982,4645.0,63.99627021432188,0.6293654488476077,io,medium,completed
